LotArea,Neighborhood,BldgType,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,SalePrice,Siding
10159,NridgHt,1Fam,2009,2010,450.0,1930,Y,1940,0,1940,1,0,2,1,3,1,8,1,Attchd,2010.0,3,606,4,2010,395192,VinylSd
12046,NWAmes,1Fam,1976,1976,298.0,848,Y,1118,912,2030,0,0,2,1,4,1,8,1,Attchd,1976.0,2,551,6,2007,195000,Plywood
8125,Somerst,1Fam,2006,2006,0.0,770,Y,778,798,1576,0,0,2,1,3,1,6,0,Attchd,2006.0,2,614,8,2006,197000,VinylSd
9452,NoRidge,1Fam,1997,1998,423.0,1396,Y,1407,985,2392,1,0,2,1,3,1,7,1,Attchd,1997.0,3,870,6,2006,348000,VinylSd
9760,NAmes,1Fam,1964,1993,340.0,822,Y,1020,831,1851,0,0,2,1,3,1,7,1,Attchd,1964.0,2,440,7,2007,187000,Wd Sdng
8846,CollgCr,1Fam,2005,2006,0.0,750,Y,750,750,1500,0,0,2,1,3,1,6,0,Attchd,2005.0,2,564,8,2006,173900,VinylSd
12456,NridgHt,1Fam,2006,2007,230.0,1700,Y,1718,0,1718,1,0,2,0,3,1,7,1,Attchd,2008.0,3,786,7,2009,337500,CemntBd
4712,BrkSide,1Fam,1946,1950,0.0,747,Y,774,456,1230,1,0,1,1,3,1,5,0,Detchd,1946.0,1,305,8,2006,121600,MetalSd
10659,NAmes,1Fam,1961,1961,0.0,1050,Y,1050,0,1050,1,0,1,0,3,1,6,0,Attchd,1961.0,1,368,1,2006,136500,Wd Sdng
11717,NWAmes,1Fam,1970,1970,571.0,1442,Y,1442,0,1442,0,0,2,0,2,1,6,1,Attchd,1970.0,2,615,2,2009,185000,HdBoard
9786,IDOTRR,1Fam,1922,1950,0.0,1007,N,1077,0,1077,0,0,1,0,3,1,6,1,Detchd,1922.0,1,210,5,2006,91000,Wd Sdng
6762,CollgCr,1Fam,2006,2006,24.0,1187,Y,1208,0,1208,1,0,2,0,2,1,6,0,Attchd,2006.0,2,632,2,2010,206000,VinylSd
10206,Edwards,1Fam,1952,1952,0.0,0,N,944,0,944,0,0,1,0,2,1,4,0,Detchd,1956.0,2,528,7,2009,82000,BrkComm
5400,OldTown,1Fam,1920,1950,0.0,691,Y,691,0,691,0,0,1,0,2,1,4,0,Detchd,1920.0,1,216,1,2007,86000,Wd Sdng
11957,Somerst,1Fam,2006,2006,53.0,1574,Y,1574,0,1574,0,0,2,0,3,1,7,1,Attchd,2006.0,3,824,7,2008,232000,VinylSd
3182,Blmngtn,TwnhsE,2005,2006,16.0,1346,Y,1504,0,1504,0,0,2,0,1,1,7,1,Attchd,2005.0,2,457,5,2009,181000,VinylSd
8385,CollgCr,1Fam,1977,1977,220.0,985,Y,985,0,985,0,0,2,0,3,1,6,0,Attchd,1977.0,1,328,11,2008,149900,HdBoard
12155,NAmes,1Fam,1970,1970,0.0,1657,Y,1657,0,1657,0,1,2,0,3,1,7,1,Attchd,1970.0,2,484,3,2007,163500,Plywood
2217,MeadowV,TwnhsE,1970,1970,0.0,546,Y,546,546,1092,0,0,1,1,3,1,6,0,Attchd,1970.0,1,286,8,2009,88000,CemntBd
12118,Mitchel,1Fam,2004,2005,108.0,1710,Y,1710,0,1710,0,0,2,0,3,1,7,1,Attchd,2004.0,2,550,4,2009,240000,VinylSd
6000,SWISU,1Fam,1926,1950,0.0,1008,Y,1008,0,1522,0,0,2,0,4,1,7,0,0,0.0,0,0,6,2006,102000,Wd Sdng
21286,Sawyer,1Fam,1948,1950,0.0,720,Y,720,551,1271,0,0,2,0,4,1,7,1,Attchd,1948.0,1,312,8,2008,135000,Wd Sdng
10592,Crawfor,1Fam,1923,1996,0.0,602,Y,900,602,1502,0,0,1,1,3,1,7,2,Detchd,1923.0,1,180,8,2007,165000,Wd Sdng
7200,OldTown,1Fam,1910,2006,0.0,1022,N,1022,0,1022,1,0,1,0,2,1,4,0,Detchd,1956.0,1,280,6,2009,85000,MetalSd
11664,NAmes,1Fam,1948,1950,206.0,1082,Y,1082,0,1082,0,0,1,0,2,1,5,1,Detchd,1948.0,1,240,11,2007,119200,MetalSd
8400,NWAmes,1Fam,2001,2001,0.0,810,Y,810,855,1665,1,0,2,1,3,1,6,0,Attchd,2001.0,2,528,11,2009,227000,VinylSd
11883,CollgCr,1Fam,1996,1996,196.0,1504,Y,1504,0,1504,1,0,2,0,3,1,6,1,Attchd,1996.0,2,478,6,2009,203000,VinylSd
5814,StoneBr,TwnhsE,1984,1984,0.0,1220,Y,1360,0,1360,1,0,1,0,1,1,4,1,Attchd,1984.0,2,565,8,2009,187500,HdBoard
10784,Gilbert,1Fam,1991,1992,76.0,384,Y,802,670,1472,0,0,2,1,3,1,7,1,Attchd,1991.0,2,402,5,2007,160000,HdBoard
3013,Blmngtn,TwnhsE,2005,2005,145.0,1362,Y,1506,0,1506,0,0,2,0,2,1,6,1,Attchd,2005.0,2,440,4,2006,213490,VinylSd
7024,Edwards,1Fam,2005,2005,0.0,1132,Y,1132,0,1132,1,0,1,1,2,1,5,0,Attchd,2005.0,2,451,6,2008,176000,VinylSd
7406,CollgCr,1Fam,2006,2006,84.0,1199,Y,1220,0,1220,1,0,2,0,2,1,6,0,Attchd,2006.0,2,632,7,2006,194000,VinylSd
9439,OldTown,1Fam,1930,1950,0.0,912,Y,912,336,1248,0,0,1,0,2,1,6,0,Detchd,1957.0,1,160,3,2007,87000,Wd Sdng
3182,Blmngtn,TwnhsE,2005,2006,14.0,1346,Y,1504,0,1504,0,0,2,0,2,1,7,1,Attchd,2005.0,2,437,5,2008,191000,VinylSd
7700,CollgCr,1Fam,1972,1972,0.0,882,Y,882,0,882,1,0,1,0,3,1,5,0,Detchd,1980.0,2,461,3,2007,112500,VinylSd
9300,NAmes,1Fam,1960,1960,324.0,1268,Y,1264,0,1264,1,0,1,0,3,1,6,2,Attchd,1960.0,2,461,4,2010,167500,MetalSd
9520,Timber,1Fam,2007,2008,338.0,1638,Y,1646,0,1646,1,0,2,0,3,1,7,1,Attchd,2008.0,3,800,4,2008,293077,VinylSd
9492,NAmes,1Fam,1941,1950,0.0,768,Y,968,408,1376,1,0,1,0,3,1,6,1,Attchd,1941.0,1,240,4,2007,105000,WdShing
1680,BrDale,Twnhs,1972,1972,281.0,672,Y,672,546,1218,0,1,1,1,3,1,7,0,Detchd,1972.0,1,264,5,2006,118000,HdBoard
8125,CollgCr,1Fam,2002,2002,295.0,1654,Y,1654,0,1654,1,0,2,0,3,1,6,0,Attchd,2002.0,3,900,2,2006,230000,VinylSd
6305,Crawfor,1Fam,1938,1950,0.0,920,Y,954,0,954,0,0,1,0,2,1,5,1,Basment,1938.0,1,240,6,2007,119750,MetalSd
11500,Edwards,1Fam,1957,1957,0.0,0,N,845,0,845,0,0,1,0,3,1,5,0,Detchd,1957.0,1,290,1,2009,84000,Wd Sdng
12898,Timber,1Fam,2007,2008,70.0,1620,Y,1620,0,1620,1,0,2,0,2,1,6,1,Attchd,2008.0,3,912,9,2009,315500,VinylSd
9240,CollgCr,1Fam,2001,2002,396.0,1055,Y,1055,1208,2263,0,0,2,1,3,1,7,1,BuiltIn,2001.0,2,905,9,2008,287000,VinylSd
1533,MeadowV,Twnhs,1970,2008,0.0,546,Y,798,546,1344,0,0,1,1,3,1,6,1,0,0.0,0,0,5,2009,97000,CemntBd
1477,MeadowV,TwnhsE,1970,1970,0.0,630,Y,630,0,630,1,0,1,0,1,1,3,0,Attchd,1970.0,1,286,4,2009,80000,CemntBd
13125,Sawyer,1Fam,1957,2000,67.0,1134,Y,1803,0,1803,1,0,2,0,3,1,8,1,Attchd,1957.0,2,484,1,2006,155000,Wd Sdng
9130,NWAmes,1Fam,1966,2000,252.0,800,Y,800,832,1632,0,1,1,1,4,1,7,0,Attchd,1966.0,2,484,7,2008,173000,HdBoard
5381,NridgHt,Twnhs,2005,2005,135.0,1306,Y,1306,0,1306,1,0,2,0,1,1,5,1,Attchd,2005.0,2,624,8,2009,196000,VinylSd
11839,SawyerW,1Fam,1990,1990,99.0,1475,Y,1532,797,2329,1,0,2,1,4,1,10,1,Attchd,1990.0,2,514,5,2008,262280,HdBoard
13680,Edwards,1Fam,1955,1955,0.0,0,Y,1733,0,1733,0,0,2,0,4,1,8,1,Attchd,1955.0,2,452,6,2009,139600,BrkFace
9245,CollgCr,1Fam,1994,1995,0.0,990,Y,990,0,990,0,1,1,0,3,1,5,0,Detchd,1996.0,2,672,2,2008,145000,VinylSd
21750,Mitchel,1Fam,1960,2006,75.0,0,Y,1771,0,1771,0,0,1,0,3,1,9,1,Attchd,1960.0,2,336,11,2009,115000,HdBoard
11100,Edwards,1Fam,1946,2006,0.0,0,Y,930,0,930,0,0,1,0,2,1,6,0,Detchd,1946.0,1,308,4,2010,84900,MetalSd
8993,Gilbert,1Fam,2007,2007,0.0,1302,Y,1302,0,1302,0,0,2,0,3,1,6,0,Attchd,2007.0,2,436,8,2007,176485,VinylSd
11175,CollgCr,1Fam,2007,2007,0.0,1316,Y,1316,0,1316,0,0,2,0,3,1,6,1,Attchd,2007.0,2,440,10,2007,200141,VinylSd
9500,NAmes,1Fam,1964,1978,272.0,816,Y,1127,850,1977,0,1,1,1,4,1,9,1,Attchd,1964.0,2,540,6,2007,165000,VinylSd
8562,Edwards,1Fam,1957,2002,145.0,1216,Y,1526,0,1526,0,0,1,0,4,1,7,1,Basment,1957.0,1,364,5,2010,144500,HdBoard
11367,CollgCr,1Fam,2002,2002,210.0,1065,Y,1091,898,1989,1,0,2,1,3,1,7,1,Attchd,2002.0,2,586,11,2006,255000,VinylSd
11361,NWAmes,1Fam,1976,1976,160.0,1193,Y,1523,0,1523,0,1,2,0,3,1,7,1,Attchd,1976.0,2,478,5,2008,180000,Plywood
7052,NridgHt,TwnhsE,2005,2005,240.0,1364,Y,1364,0,1364,1,0,2,0,2,1,6,1,Attchd,2005.0,2,484,6,2006,185850,VinylSd
11308,NridgHt,1Fam,2008,2008,154.0,1104,Y,1130,1054,2184,1,0,2,1,3,1,10,1,Attchd,2008.0,3,836,7,2009,335000,VinylSd
11275,Crawfor,1Fam,1932,1950,480.0,854,Y,1096,895,1991,0,0,1,1,3,1,7,1,Detchd,1977.0,2,432,3,2007,220000,MetalSd
4920,StoneBr,TwnhsE,2001,2001,0.0,1338,Y,1338,0,1338,1,0,2,0,2,1,6,0,Attchd,2001.0,2,582,4,2010,213500,CemntBd
18000,IDOTRR,1Fam,1935,1950,0.0,894,Y,894,0,894,0,0,1,0,2,1,6,0,Detchd,1994.0,3,1248,8,2008,81000,MetalSd
6000,OldTown,1Fam,1925,1980,0.0,1103,Y,1103,0,1103,0,0,1,0,2,1,5,1,Detchd,1976.0,2,440,7,2006,110500,MetalSd
11000,NAmes,1Fam,1966,1966,200.0,1154,Y,1154,0,1154,0,0,1,1,3,1,6,1,Attchd,1966.0,2,480,11,2009,154000,Plywood
14000,ClearCr,1Fam,1996,1997,0.0,1306,Y,1306,954,2260,1,0,2,1,3,1,7,0,Attchd,1996.0,2,533,4,2010,328000,Wd Sdng
7837,Gilbert,1Fam,1993,1994,0.0,799,Y,799,772,1571,0,0,2,1,3,1,7,1,Attchd,1993.0,2,380,5,2009,178000,VinylSd
9760,NAmes,1Fam,1964,1964,360.0,780,Y,798,813,1611,1,0,1,1,4,1,7,0,Attchd,1964.0,2,442,6,2008,167900,HdBoard
9600,NAmes,1Fam,1949,2003,0.0,845,Y,893,0,893,0,1,1,0,2,1,4,0,Detchd,1985.0,2,576,5,2007,135000,MetalSd
10152,NAmes,1Fam,1956,1956,120.0,1048,Y,1048,0,1048,1,0,1,0,3,1,6,0,Attchd,1956.0,1,286,6,2007,135000,MetalSd
11700,NWAmes,1Fam,1968,1968,0.0,727,Y,829,727,1556,0,0,1,1,4,1,8,0,Attchd,1968.0,2,441,5,2009,154000,MetalSd
7585,Edwards,1Fam,1948,1950,0.0,810,Y,1002,454,1456,1,1,1,0,4,1,7,1,Detchd,1954.0,1,280,8,2006,91500,MetalSd
7950,Edwards,1Fam,1977,1977,140.0,690,Y,698,728,1426,0,0,1,1,3,1,6,0,Attchd,1977.0,2,440,7,2009,159500,HdBoard
8556,CollgCr,1Fam,2006,2006,0.0,1240,Y,1240,0,1240,0,0,2,0,2,1,5,0,Attchd,2006.0,3,826,5,2007,194000,VinylSd
13125,Crawfor,1Fam,1940,1984,0.0,800,Y,960,780,1740,0,0,1,1,3,1,6,2,Attchd,1940.0,1,240,7,2007,219500,Wd Sdng
10800,OldTown,1Fam,1936,1989,0.0,796,Y,1096,370,1466,0,1,2,0,3,1,7,1,Attchd,1950.0,2,566,4,2006,170000,Wd Sdng
15870,NAmes,1Fam,1969,1969,0.0,1096,Y,1096,0,1096,1,0,1,0,3,1,6,0,Attchd,1969.0,1,299,3,2006,138800,VinylSd
4435,CollgCr,TwnhsE,2004,2004,169.0,848,Y,848,0,848,1,0,1,0,1,1,3,1,Attchd,2004.0,2,420,5,2006,155900,VinylSd
8775,CollgCr,1Fam,1994,1994,0.0,990,Y,990,0,990,0,0,1,0,3,1,5,0,Attchd,1996.0,1,299,4,2007,126000,VinylSd
11040,NWAmes,1Fam,1971,2004,144.0,1258,Y,1258,0,1258,0,1,2,0,3,1,5,0,Attchd,1971.0,2,528,10,2008,145000,VinylSd
7500,Sawyer,1Fam,1963,1963,0.0,1040,Y,1040,0,1040,1,0,1,1,3,1,5,0,Attchd,1963.0,1,308,6,2010,133000,HdBoard
8749,CollgCr,1Fam,2002,2002,100.0,1459,Y,1459,0,1459,0,0,2,0,3,1,6,1,Attchd,2002.0,2,527,9,2007,192000,VinylSd
8800,NAmes,1Fam,1964,1964,425.0,1251,Y,1251,0,1251,1,0,1,0,3,1,6,2,Attchd,1964.0,1,461,3,2006,160000,HdBoard
13031,Gilbert,1Fam,1995,1996,0.0,691,Y,691,807,1498,0,0,2,1,3,1,6,1,Attchd,1995.0,2,409,7,2006,187500,HdBoard
9069,SawyerW,1Fam,1992,1992,0.0,936,Y,996,0,996,1,0,1,0,2,1,5,0,Attchd,1992.0,2,564,4,2010,147000,HdBoard
1974,MeadowV,TwnhsE,1973,1973,0.0,546,Y,546,546,1092,0,0,1,1,3,1,6,0,Attchd,1973.0,1,286,5,2010,83500,CemntBd
10574,Somerst,1Fam,2005,2006,0.0,1082,Y,1082,871,1953,0,0,2,1,3,1,9,1,Attchd,2005.0,3,1043,5,2009,252000,VinylSd
2522,Edwards,Twnhs,2004,2004,50.0,970,Y,970,739,1709,0,0,2,0,3,1,7,0,Detchd,2004.0,2,380,4,2006,137500,VinylSd
3316,Somerst,TwnhsE,2005,2005,0.0,1247,Y,1247,0,1247,1,0,1,1,1,1,4,1,Attchd,2005.0,2,550,4,2006,197000,MetalSd
2160,Somerst,Twnhs,1999,2000,212.0,600,Y,624,628,1252,1,0,2,1,2,1,4,0,Detchd,1999.0,2,462,3,2008,160000,MetalSd
8400,SWISU,1Fam,1925,1950,0.0,1181,Y,1390,304,1694,0,0,2,0,4,1,7,1,Detchd,1925.0,2,576,6,2008,136500,MetalSd
9230,NAmes,1Fam,1965,1998,166.0,864,Y,1200,0,1200,1,0,1,1,1,1,6,0,Detchd,1977.0,2,884,10,2006,146000,MetalSd
5868,NAmes,1Fam,1956,2000,0.0,936,Y,936,0,936,1,0,1,0,2,1,4,0,Attchd,1956.0,1,308,5,2010,129000,MetalSd
9317,CollgCr,1Fam,2006,2006,0.0,1314,Y,1314,0,1314,0,0,2,0,3,1,6,1,Attchd,2006.0,2,440,3,2007,176432,VinylSd
6882,IDOTRR,1Fam,1914,2006,0.0,684,Y,773,582,1355,0,0,1,1,3,1,7,0,0,0.0,0,0,3,2007,127000,Wd Sdng
3696,StoneBr,TwnhsE,1986,1986,0.0,1074,Y,1088,0,1088,0,0,1,1,2,1,5,0,Attchd,1987.0,2,461,10,2007,170000,HdBoard
6000,BrkSide,1Fam,1936,1950,0.0,672,Y,757,567,1324,0,0,1,0,3,1,6,0,Detchd,1936.0,1,240,7,2009,128000,MetalSd
11880,NWAmes,1Fam,1978,1978,206.0,1271,Y,1601,0,1601,0,0,2,0,3,1,7,1,Attchd,1978.0,2,478,4,2009,157000,Plywood
9758,NAmes,1Fam,1971,1971,0.0,950,Y,950,0,950,0,0,1,0,3,1,5,0,Detchd,1981.0,1,280,7,2007,119500,HdBoard
7000,NAmes,1Fam,1960,2002,45.0,1010,Y,1134,0,1134,0,0,1,0,2,1,6,0,Attchd,1960.0,1,254,4,2007,135000,Wd Sdng
8910,NAmes,1Fam,1959,1959,0.0,655,Y,1194,0,1194,0,1,1,0,3,1,6,1,BuiltIn,1954.0,2,539,7,2006,159500,BrkFace
2016,BrDale,TwnhsE,1970,1970,304.0,630,Y,630,672,1302,0,0,2,1,3,1,6,0,Detchd,1970.0,2,440,4,2007,106000,HdBoard
10357,SawyerW,1Fam,1990,1991,0.0,910,Y,1442,0,1442,1,0,2,0,3,1,6,1,Attchd,1990.0,2,719,5,2007,179900,HdBoard
23257,Gilbert,1Fam,2006,2006,0.0,868,Y,887,1134,2021,0,0,2,1,3,1,9,1,BuiltIn,2006.0,2,422,9,2006,274725,VinylSd
8063,Gilbert,1Fam,2000,2000,0.0,924,Y,948,742,1690,0,0,2,1,3,1,7,1,Attchd,2000.0,2,463,11,2007,181000,VinylSd
11362,NridgHt,1Fam,2004,2005,42.0,1836,Y,1836,0,1836,1,0,2,0,3,1,7,1,Attchd,2004.0,3,862,3,2009,280000,MetalSd
8000,Gilbert,1Fam,1995,1996,0.0,773,Y,773,885,1658,1,0,2,1,3,1,8,1,Attchd,1995.0,2,431,6,2008,188000,HdBoard
10480,NWAmes,1Fam,1976,1976,660.0,803,Y,1098,866,1964,0,0,2,1,4,1,8,1,Attchd,1976.0,2,483,9,2008,205000,Plywood
7100,NAmes,1Fam,1957,1957,0.0,816,Y,816,0,816,1,0,1,0,2,1,5,0,Detchd,1957.0,1,308,7,2006,129900,WdShing
8923,NAmes,1Fam,1953,2006,0.0,1008,Y,1008,0,1008,1,0,1,0,2,1,6,0,Attchd,1953.0,1,240,5,2007,134500,Wd Sdng
5400,OldTown,1Fam,1954,2000,0.0,833,Y,833,0,833,0,0,1,0,2,1,4,0,Detchd,1955.0,1,326,8,2006,117000,MetalSd
12085,NridgHt,1Fam,2007,2007,328.0,1734,Y,1734,0,1734,1,0,2,0,3,1,7,1,Attchd,2007.0,3,928,11,2007,318000,VinylSd
7750,Gilbert,1Fam,2002,2002,0.0,408,Y,779,640,1419,1,0,2,1,3,1,7,1,BuiltIn,2002.0,2,527,3,2009,184100,VinylSd
9764,Sawyer,1Fam,1967,2003,0.0,894,Y,894,0,894,1,0,1,0,3,1,5,0,Attchd,1967.0,2,450,5,2008,130000,VinylSd
13825,Sawyer,1Fam,1958,1987,0.0,533,Y,1021,580,1601,0,1,1,0,3,1,6,0,BuiltIn,1958.0,1,300,12,2008,140000,MetalSd
7560,NAmes,1Fam,1959,1959,0.0,1040,Y,1040,0,1040,0,0,1,0,3,1,6,0,Attchd,1959.0,1,286,7,2006,133700,BrkFace
8263,IDOTRR,1Fam,1920,1950,0.0,1012,Y,1012,0,1012,0,0,1,0,2,1,6,1,Detchd,1920.0,1,308,5,2007,118400,BrkFace
10084,CollgCr,1Fam,2005,2006,196.0,1552,Y,1552,0,1552,0,0,2,0,3,1,7,0,Attchd,2005.0,3,782,7,2006,212900,VinylSd
8926,Edwards,1Fam,1956,1956,0.0,672,Y,960,0,960,0,0,1,0,3,1,5,0,Basment,1956.0,1,288,10,2009,112000,AsbShng
9405,Edwards,1Fam,1947,2008,0.0,698,Y,698,0,698,0,1,1,0,2,1,4,0,0,0.0,0,0,6,2009,118000,VinylSd
9125,Gilbert,1Fam,1992,1992,170.0,384,Y,812,670,1482,0,0,2,1,3,1,7,1,Attchd,1992.0,2,392,7,2007,163900,HdBoard
10434,NAmes,1Fam,1955,1955,0.0,1005,Y,1005,0,1005,0,0,1,0,2,1,5,1,Detchd,1977.0,2,672,11,2009,115000,Plywood
3684,Blmngtn,TwnhsE,2007,2007,130.0,1373,Y,1555,0,1555,0,0,2,0,2,1,7,1,Attchd,2007.0,3,660,6,2009,174000,VinylSd
14572,Gilbert,1Fam,2004,2004,0.0,1530,Y,1530,0,1530,1,0,2,0,3,1,7,1,Attchd,2004.0,3,630,11,2007,259000,VinylSd
11796,Gilbert,1Fam,2004,2005,0.0,847,Y,847,1112,1959,0,0,2,1,4,1,8,1,BuiltIn,2004.0,2,434,7,2007,215000,VinylSd
7200,OldTown,Duplex,1980,1980,180.0,936,Y,936,0,936,1,0,1,0,2,1,4,0,Detchd,1980.0,2,672,8,2007,140000,MetalSd
7804,SWISU,1Fam,1928,1950,0.0,1122,Y,1328,653,1981,1,0,2,0,4,1,7,2,Detchd,1981.0,2,576,12,2009,135000,WdShing
10712,Mitchel,1Fam,1991,1992,0.0,974,Y,974,0,974,0,0,1,0,3,1,5,0,0,0.0,0,0,9,2007,93500,HdBoard
9828,SawyerW,1Fam,1995,1995,0.0,1128,Y,1142,878,2020,0,0,2,1,3,1,8,1,Attchd,1995.0,2,466,6,2009,239500,VinylSd
8773,Gilbert,1Fam,1997,1997,0.0,916,Y,916,684,1600,0,0,2,1,3,1,7,1,Attchd,1997.0,2,460,8,2007,169000,VinylSd
6180,BrkSide,1Fam,1926,1950,0.0,960,N,986,0,986,0,0,1,0,2,1,5,1,Detchd,1926.0,1,180,5,2007,102000,Wd Sdng
9600,NAmes,1Fam,1950,1950,0.0,1032,Y,1032,220,1252,0,0,1,0,3,1,6,0,Attchd,1950.0,1,288,4,2008,119000,VinylSd
9819,Mitchel,1Fam,1977,1977,0.0,1567,Y,1567,0,1567,1,0,2,0,2,1,5,2,Attchd,1977.0,2,714,5,2009,196000,Plywood
8731,BrkSide,1Fam,1920,1950,0.0,915,Y,1167,0,1167,0,0,1,0,3,1,6,1,Detchd,1972.0,2,495,5,2007,144000,Stucco
7350,NAmes,1Fam,1951,1951,0.0,952,Y,952,0,952,1,0,1,0,2,1,4,0,Detchd,1988.0,2,840,6,2008,139000,HdBoard
10304,NWAmes,1Fam,1976,1976,44.0,780,Y,1088,780,1868,1,0,2,1,4,1,9,1,Attchd,1976.0,2,484,10,2009,197500,Plywood
9000,Sawyer,1Fam,1959,1959,0.0,1006,Y,1006,0,1006,0,0,1,0,3,1,5,0,0,0.0,0,0,7,2008,80000,Wd Sdng
12180,Edwards,2fmCon,1941,1950,0.0,672,N,672,252,924,1,0,1,0,2,1,5,0,Detchd,1941.0,1,280,7,2010,80000,MetalSd
6240,BrkSide,1Fam,1928,1950,0.0,1042,Y,1042,534,1576,0,0,1,0,3,1,8,1,Detchd,1928.0,1,225,8,2006,149000,MetalSd
11200,SawyerW,1Fam,1985,1985,85.0,1298,Y,1298,0,1298,1,0,2,0,3,1,5,1,Attchd,1985.0,2,403,5,2006,180000,Wd Sdng
12000,Crawfor,1Fam,1941,1950,0.0,704,Y,860,704,1564,0,0,1,1,3,1,7,1,Attchd,1941.0,1,234,7,2009,174500,MetalSd
5700,OldTown,1Fam,1926,1950,0.0,572,Y,572,539,1111,0,0,1,0,2,1,5,1,Detchd,1982.0,1,288,8,2008,116900,Wd Sdng
9000,OldTown,1Fam,1920,1988,0.0,650,Y,832,650,1482,0,1,1,0,3,1,7,0,Detchd,1930.0,2,324,7,2009,143000,VinylSd
8280,NAmes,1Fam,1950,1950,0.0,932,Y,932,0,932,0,0,1,0,2,1,4,1,Attchd,1950.0,1,306,11,2007,124000,BrkFace
17755,Edwards,1Fam,1959,1959,132.0,1466,Y,1466,0,1466,0,0,1,1,3,1,6,2,Attchd,1959.0,2,528,11,2006,149900,HdBoard
14115,Crawfor,1Fam,1956,2004,0.0,1073,Y,1811,0,1811,0,0,1,0,2,1,6,1,Attchd,1956.0,2,470,7,2006,230000,Stone
5890,IDOTRR,1Fam,1930,2007,0.0,816,Y,816,0,816,0,0,1,0,2,1,5,0,Detchd,2002.0,1,432,6,2008,120500,Wd Sdng
13700,NAmes,1Fam,1965,1988,288.0,864,Y,902,918,1820,0,0,1,2,4,1,8,2,Attchd,1965.0,2,492,5,2008,201800,VinylSd
10768,Veenker,1Fam,1976,2004,0.0,1437,Y,1437,0,1437,1,0,2,0,3,1,6,1,Attchd,1976.0,2,528,7,2007,218000,Plywood
9350,NAmes,1Fam,1965,1999,0.0,1219,Y,1265,0,1265,0,1,2,0,3,1,6,1,Attchd,1965.0,2,502,10,2008,179900,BrkFace
5001,NridgHt,Twnhs,2007,2008,166.0,1314,Y,1314,0,1314,1,0,2,0,2,1,6,1,Attchd,2008.0,2,626,7,2009,230000,VinylSd
11932,Somerst,1Fam,2007,2008,186.0,1580,Y,1580,0,1580,0,0,2,0,3,1,7,0,Attchd,2008.0,3,830,6,2008,235128,VinylSd
9120,NWAmes,1Fam,1974,1974,270.0,901,Y,943,933,1876,0,0,2,1,4,1,8,1,Attchd,1974.0,2,540,7,2008,185000,HdBoard
2280,NPkVill,Twnhs,1978,1978,0.0,855,Y,855,601,1456,0,0,2,1,3,1,7,1,Attchd,1978.0,2,440,7,2010,146000,Plywood
14778,Crawfor,1Fam,1954,2006,72.0,1296,Y,1640,0,1640,1,0,1,0,3,1,7,1,Detchd,1993.0,2,924,11,2008,224000,HdBoard
8724,Sawyer,1Fam,1968,1968,0.0,894,Y,894,0,894,0,0,1,0,3,1,5,1,Attchd,1968.0,2,450,5,2007,129000,VinylSd
16157,Veenker,1Fam,1978,1978,0.0,1360,Y,1432,0,1432,1,0,1,1,2,1,5,1,Attchd,1978.0,2,588,6,2007,194000,Plywood
9541,NridgHt,1Fam,2009,2009,268.0,1502,Y,1502,0,1502,0,0,2,0,3,1,7,0,Attchd,2009.0,2,644,9,2009,233170,VinylSd
10475,CollgCr,1Fam,2008,2008,72.0,1694,Y,1694,0,1694,0,0,2,0,3,1,7,0,Attchd,2008.0,3,776,2,2010,245350,VinylSd
10852,Gilbert,1Fam,2000,2000,0.0,959,Y,959,712,1671,1,0,2,1,3,1,7,1,Attchd,2000.0,2,472,2,2006,173000,VinylSd
13728,Edwards,1Fam,1935,1986,0.0,1127,Y,1236,872,2108,0,0,2,0,4,1,7,2,Basment,1935.0,2,540,7,2008,235000,Stucco
9880,Mitchel,1Fam,1977,1977,0.0,1096,Y,1118,0,1118,1,0,1,0,3,1,6,1,Attchd,1977.0,1,358,7,2008,171000,Plywood
9120,NAmes,1Fam,1958,1958,0.0,1261,Y,1261,0,1261,1,0,1,0,3,1,6,1,Attchd,1958.0,2,433,11,2008,163000,MetalSd
4017,Somerst,TwnhsE,2006,2007,0.0,625,Y,625,625,1250,0,0,2,1,2,1,5,0,Detchd,2006.0,2,625,3,2008,171900,MetalSd
16560,Crawfor,1Fam,1932,1950,0.0,952,Y,1170,1175,2345,0,0,2,1,4,1,9,1,Detchd,1932.0,2,360,7,2006,239000,Wd Sdng
6951,Mitchel,1Fam,1984,1985,0.0,876,Y,923,0,923,1,0,1,0,3,1,5,0,Attchd,1984.0,1,264,10,2008,119500,HdBoard
3950,OldTown,1Fam,1926,2004,0.0,818,Y,818,406,1224,0,0,1,0,3,1,5,0,Detchd,1926.0,1,210,12,2009,115000,MetalSd
7681,Crawfor,1Fam,1921,1950,0.0,731,Y,820,523,1343,0,0,1,1,3,1,7,1,Detchd,1921.0,1,186,7,2009,154900,Wd Sdng
